計畫名稱,鑽孔編號,取樣編號,上限深度(公尺),下限深度(公尺),統一土壤分類,含水量(%),液性限度(%),塑性指數(%),比重,礫石(%),砂(%),粉土(%),黏土(%),統體單位重(t/m3),空隙比,座標系統,孔口X座標,孔口Y座標,N_value,SPTN_ori,Confidence(%),_matched,TWD97_X,TWD97_Y,water_depth(m),鑽孔地表高程
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0027,S-23-2,34.05,34.5,SM,16.4,－,NP,2.714,0,57,41,2,1.77,0.78,TW97,307343.93,2774713.55,8,,,,307343.93,2774713.55,1.8,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0027,S-24-2,35.55,36,CL,34.3,36,17,2.729,0,1,75,24,1.74,1.11,TW97,307343.93,2774713.55,5,,,,307343.93,2774713.55,1.8,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0027,S-25-2,37.05,37.5,ML,18.3,－,NP,2.696,0,44,44,12,1.84,0.73,TW97,307343.93,2774713.55,15,,,,307343.93,2774713.55,1.8,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0027,S-26-2,38.55,39,ML,20.9,－,NP,2.691,0,43,42,15,1.85,0.76,TW97,307343.93,2774713.55,15,,,,307343.93,2774713.55,1.8,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0027,S-27-2,40,40.45,SM,21.8,－,NP,2.664,0,54,34,12,1.88,0.73,TW97,307343.93,2774713.55,16,,,,307343.93,2774713.55,1.8,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-1-2,1.05,1.5,SM,22.1,－,NP,2.687,8,60,20,12,1.76,0.86,TW97,306926.2,2774667.39,2,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-2-2,2.55,3,CL,30.8,36,14,2.663,0,18,57,25,1.84,0.89,TW97,306926.2,2774667.39,2,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-3-2,4.05,4.5,CL,36.9,32,13,2.636,0,22,64,14,1.76,1.05,TW97,306926.2,2774667.39,1,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-4-2,5.55,6,CL,40.1,31,13,2.65,0,19,67,14,1.76,1.11,TW97,306926.2,2774667.39,2,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-5-2,7.05,7.5,SM,30.5,－,NP,2.652,0,56,38,6,1.82,0.9,TW97,306926.2,2774667.39,3,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-6-2,8.55,9,CL,42.2,30,12,2.655,0,11,75,14,1.71,1.21,TW97,306926.2,2774667.39,2,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-7-2,10.05,10.5,SM,27.9,－,NP,2.662,0,86,11,3,1.82,0.87,TW97,306926.2,2774667.39,8,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-8-2,11.55,12,CL,35.4,38,16,2.732,0,0,62,38,1.76,1.1,TW97,306926.2,2774667.39,2,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-9-2,13.05,13.5,CL,38.1,44,20,2.741,0,0,50,50,1.75,1.16,TW97,306926.2,2774667.39,1,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-10-2,14.55,15,CL,42,41,18,2.741,0,0,44,56,1.72,1.26,TW97,306926.2,2774667.39,2,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-11-2,16.05,16.5,CL,46.5,41,21,2.735,0,0,42,58,1.68,1.38,TW97,306926.2,2774667.39,1,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-12-2,17.55,18,CL,41.7,40,21,2.724,0,0,58,42,1.66,1.33,TW97,306926.2,2774667.39,1,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-13-2,19.05,19.5,CL,34.3,38,17,2.736,0,0,64,36,1.77,1.08,TW97,306926.2,2774667.39,1,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-14-2,20.55,21,CL,39.6,39,15,2.723,0,0,65,35,1.74,1.18,TW97,306926.2,2774667.39,3,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-15-2,22.05,22.5,CL,38.9,42,19,2.739,0,0,54,46,1.64,1.32,TW97,306926.2,2774667.39,2,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-16-2,23.55,24,CL,38.1,40,23,2.721,0,0,63,37,1.79,1.1,TW97,306926.2,2774667.39,4,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-17-2,25.05,25.5,CL,41.7,38,16,2.729,0,1,60,39,1.73,1.24,TW97,306926.2,2774667.39,3,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-18-2,26.55,27,CL,34.2,38,16,2.719,0,0,66,34,1.76,1.07,TW97,306926.2,2774667.39,4,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-19-2,28.05,28.5,CL,33.1,36,17,2.723,0,0,68,32,1.75,1.07,TW97,306926.2,2774667.39,4,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-20-2,29.55,30,CL,36.4,34,15,2.725,0,1,64,35,1.78,1.09,TW97,306926.2,2774667.39,4,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-21-2,31.05,31.5,ML,30.8,－,NP,2.668,0,14,73,13,1.89,0.85,TW97,306926.2,2774667.39,4,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-22-2,32.55,33,CL,25.1,41,23,2.701,0,5,56,39,1.96,0.72,TW97,306926.2,2774667.39,21,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-23-2,34.05,34.5,CL,27.3,44,22,2.726,0,1,36,63,1.94,0.79,TW97,306926.2,2774667.39,16,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-24-2,35.55,36,CL,19.1,38,22,2.696,0,43,29,28,2.12,0.52,TW97,306926.2,2774667.39,15,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-25-2,37.05,37.5,CL,20.1,36,17,2.686,0,33,31,36,2.01,0.6,TW97,306926.2,2774667.39,12,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-26-2,38.55,39,SM,20.3,－,NP,2.651,0,57,29,14,1.91,0.67,TW97,306926.2,2774667.39,10,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0028,S-27-2,40,40.45,CL,26.2,38,19,2.72,0,6,67,27,1.96,0.75,TW97,306926.2,2774667.39,,,,,306926.2,2774667.39,1.3,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0029,S-1-2,1.05,1.5,CL,14.6,28,10,2.706,0,38,39,23,2.14,0.45,TW97,308167.77,2773611.69,11,,,,308167.77,2773611.69,1.65,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0029,S-2-2,2.55,3,CL,21.6,30,12,2.692,0,22,53,25,1.95,0.68,TW97,308167.77,2773611.69,2,,,,308167.77,2773611.69,1.65,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0029,S-3-2,4.05,4.5,CL,34,27,11,2.677,0,22,60,18,1.8,0.99,TW97,308167.77,2773611.69,2,,,,308167.77,2773611.69,1.65,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0029,S-4-2,5.55,6,SM,28.6,－,NP,2.676,0,54,37,9,1.85,0.86,TW97,308167.77,2773611.69,1,,,,308167.77,2773611.69,1.65,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NH0029,S-5-2,7.05,7.5,CL,34.8,26,12,2.682,0,29,56,15,1.66,1.18,TW97,308167.77,2773611.69,2,,,,308167.77,2773611.69,1.65,787.6
,037790031061005_NH0029,,8.06,8.67,,,,,,,,,,,,,,,>50,Aug-50,37.83,FALSE,308167.77,2773611.69,1.65,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-1-2,1.05,1.5,CL,32.9,36,14,2.631,0,7,58,35,1.86,0.88,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-2-2,2.55,3,CL,30.2,40,18,2.684,0,0,47,53,1.85,0.89,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-3-2,4.05,4.5,CL,35.1,35,13,2.728,0,4,67,29,1.73,1.13,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-4-2,5.55,6,CL,37.6,38,15,2.723,0,4,57,39,1.69,1.22,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-5-2,7.05,7.5,SM,48.1,－,NP,2.641,0,58,29,13,1.61,1.43,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-6-2,8.55,9,CL,35.3,34,15,2.716,0,3,66,31,1.78,1.06,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-7-2,10.05,10.5,CL,31.5,32,15,2.689,0,17,58,25,1.66,1.13,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-8-2,11.55,12,CL,38.5,35,13,2.704,0,5,60,35,1.69,1.22,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-9-2,13.05,13.5,CL,41.8,38,15,2.676,0,6,60,34,1.64,1.31,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-10-2,14.55,15,CL,36.2,34,12,2.722,1,11,56,32,1.65,1.25,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-11-2,16.05,16.5,CL,34.6,36,14,2.719,0,3,70,27,1.79,1.04,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-12-2,17.55,18,CL,30.9,38,16,2.714,0,5,71,24,1.78,1,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-13-2,19.05,19.5,ML,22.6,－,NP,2.498,0,46,50,4,1.91,0.6,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-14-2,20.55,21,ML,21.8,－,NP,2.487,0,45,50,5,1.89,0.6,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-15-2,22.05,22.5,ML,14.9,－,NP,2.51,0,29,56,15,2.1,0.37,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-16-2,23.55,24,SM,18.5,－,NP,2.713,0,62,34,4,1.77,0.82,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-17-2,25.05,25.5,SM,21.8,－,NP,2.706,0,58,41,1,1.71,0.93,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-18-2,26.55,27,ML,21.5,－,NP,2.707,0,49,47,4,1.7,0.93,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-19-2,28.05,28.5,SM,20.3,－,NP,2.707,0,57,39,4,1.63,1,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0001,S-20-2,30,30.45,SM,18.3,－,NP,2.703,0,59,38,3,1.63,0.96,TW97,311979.26,2772324.76,,,,,311979.26,2772324.76,,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-1-2,1.05,1.5,CL,38.6,42,23,2.713,0,6,43,51,1.66,1.27,TW97,311549.56,2772017.87,5,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-2-2,2.55,3,CL,30.2,34,16,2.744,0,20,52,28,1.83,0.95,TW97,311549.56,2772017.87,2,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-3-2,4.05,4.5,CL,33.8,33,16,2.701,0,3,69,28,1.77,1.04,TW97,311549.56,2772017.87,1,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-4-2,5.55,6,CL,37.6,36,15,2.721,0,4,67,29,1.68,1.23,TW97,311549.56,2772017.87,1,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-5-2,7.05,7.5,SP-SM,23,－,NP,2.657,0,90,9,1,1.82,0.8,TW97,311549.56,2772017.87,12,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-6-2,8.55,9,SM,30.2,－,NP,2.623,0,53,39,8,1.76,0.94,TW97,311549.56,2772017.87,4,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-7-2,10.05,10.5,CL,34,32,15,2.707,0,2,71,27,1.78,1.04,TW97,311549.56,2772017.87,1,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-8-2,11.55,12,CL,32.9,37,18,2.683,2,14,63,21,1.8,0.98,TW97,311549.56,2772017.87,3,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-9-2,13.05,13.5,CL,40.5,38,15,2.713,0,2,62,36,1.7,1.24,TW97,311549.56,2772017.87,2,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-10-2,14.55,15,CL,28.9,34,16,2.707,0,13,64,23,1.87,0.87,TW97,311549.56,2772017.87,5,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-11-2,16.05,16.5,CL,27.8,30,12,2.673,0,48,40,12,1.7,1.01,TW97,311549.56,2772017.87,7,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-12-2,17.55,18,CL,26.9,32,13,2.652,0,24,62,14,1.87,0.8,TW97,311549.56,2772017.87,3,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-13-2,19.05,19.5,SM,21.5,－,NP,2.671,0,78,19,3,1.95,0.66,TW97,311549.56,2772017.87,13,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-14-2,20.55,21,CL,31.7,34,15,2.683,0,5,79,16,1.81,0.95,TW97,311549.56,2772017.87,6,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-15-2,22.05,22.5,CL,29.1,37,14,2.68,0,12,69,19,1.82,0.9,TW97,311549.56,2772017.87,7,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-16-2,23.55,24,CL,30.3,35,15,2.621,0,19,59,22,1.82,0.88,TW97,311549.56,2772017.87,7,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-17-2,25.05,25.5,CL,23.2,36,13,2.693,0,40,42,18,1.91,0.74,TW97,311549.56,2772017.87,6,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-18-2,26.55,27,ML,26.4,－,NP,2.683,0,33,56,11,1.79,0.89,TW97,311549.56,2772017.87,7,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-19-2,28.05,28.5,ML,26.8,－,NP,2.678,0,26,64,10,1.88,0.81,TW97,311549.56,2772017.87,6,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0002,S-20-2,30,30.45,ML,27.7,－,NP,2.669,0,30,60,10,1.82,0.87,TW97,311549.56,2772017.87,6,,,,311549.56,2772017.87,1.4,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0004,S-1-2,1.05,1.5,SM,13.4,－,NP,2.699,20,61,17,2,1.63,0.88,TW97,309123.37,2771855.62,15,,,,309123.37,2771855.62,2.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0004,S-2-2,2.55,3,SM,14.7,－,NP,2.688,17,57,23,3,1.94,0.59,TW97,309123.37,2771855.62,10,,,,309123.37,2771855.62,2.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0004,S-3-2,4.05,4.5,CL,32.6,28,11,2.706,0,16,66,18,1.74,1.06,TW97,309123.37,2771855.62,1,,,,309123.37,2771855.62,2.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0004,S-4-2,5.55,6,ML,25.7,－,NP,2.692,0,32,56,12,1.57,1.16,TW97,309123.37,2771855.62,2,,,,309123.37,2771855.62,2.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0004,S-5-2,7.05,7.5,CL,31.2,32,13,2.737,0,7,71,22,1.7,1.11,TW97,309123.37,2771855.62,3,,,,309123.37,2771855.62,2.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0004,S-6-2,8.55,9,CL,25.3,30,15,2.745,0,5,74,21,1.63,1.11,TW97,309123.37,2771855.62,4,,,,309123.37,2771855.62,2.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0004,S-7-2,10.05,10.5,CL,33.2,33,15,2.731,0,5,71,24,1.82,1,TW97,309123.37,2771855.62,3,,,,309123.37,2771855.62,2.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0004,S-8-2,11.55,12,CL,28.9,35,12,2.737,0,2,70,28,1.63,1.16,TW97,309123.37,2771855.62,4,,,,309123.37,2771855.62,2.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0004,S-9-2,13.05,13.5,CL,29.4,27,10,2.722,0,12,70,18,1.5,1.35,TW97,309123.37,2771855.62,1,,,,309123.37,2771855.62,2.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0004,S-10-2,14.55,15,CL,34.1,30,13,2.726,0,1,73,26,1.77,1.07,TW97,309123.37,2771855.62,1,,,,309123.37,2771855.62,2.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0004,S-11-2,16.05,16.5,CL,38.4,40,21,2.754,0,0,54,46,1.7,1.24,TW97,309123.37,2771855.62,2,,,,309123.37,2771855.62,2.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0004,S-12-2,17.55,18,CL,38.7,43,20,2.751,0,0,51,49,1.7,1.24,TW97,309123.37,2771855.62,1++1,,,,309123.37,2771855.62,2.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0004,S-13-2,19.05,19.5,CL,36.9,42,21,2.75,0,0,56,44,1.71,1.2,TW97,309123.37,2771855.62,1,,,,309123.37,2771855.62,2.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0004,S-14-2,20.55,21,CL,33,38,18,2.738,0,0,61,39,1.7,1.14,TW97,309123.37,2771855.62,1,,,,309123.37,2771855.62,2.1,787.6
106年臺北市土壤液化潛勢圖製作暨地質鑽探補充調查專業服務工作-2,037790031061005_NK0004,S-15-2,22.05,22.5,CL,39.3,39,19,2.723,0,0,59,41,1.43,1.65,TW97,309123.37,2771855.62,2,,,,309123.37,2771855.62,2.1,787.6
